Date,PeerFlow5,OwnFlow5,Forward5,ExitDate5,PeerFlow20,OwnFlow20,Forward20,ExitDate20,PeerFlow60,OwnFlow60,Forward60,ExitDate60,rate_us_real_10y_level,rate_us_real_10y_change_20d,currency_usdcnh_return_20d,price_return_20d
2020-07-21,-0.006631304621,0.000340169377,0.039133645090,2020-07-29,-0.081732789629,-0.074873093253,0.037903027320,2020-08-19,-0.015337434515,-0.003276415592,-0.021658872754,2020-10-22,-0.840000000000,-0.270000000000,-0.012277155298,0.027835587929
2020-07-22,-0.002220250311,-0.000567399323,0.039201183432,2020-07-30,-0.089177198471,-0.070009554245,0.002218934911,2020-08-20,-0.021767538650,-0.012225026626,-0.025394477318,2020-10-23,-0.870000000000,-0.270000000000,-0.014686571803,0.040401441071
2020-07-23,0.065302615950,0.002950811337,0.023751224290,2020-07-31,-0.014101540493,-0.062286877015,0.001224289912,2020-08-21,0.065302615950,-0.013286980010,-0.033545543585,2020-10-26,-0.880000000000,-0.250000000000,-0.005750745762,0.047398248326
2020-07-24,0.068675283322,0.008164065051,0.011284513806,2020-08-03,-0.026241438731,-0.043257733450,-0.029531812725,2020-08-24,0.047784569783,-0.018328089586,-0.047298919568,2020-10-27,-0.900000000000,-0.240000000000,-0.007624246321,0.050895140665
2020-07-27,0.073431296122,0.018629724680,-0.017948717949,2020-08-04,-0.030156835650,-0.034871946767,-0.052913752914,2020-08-25,0.047784569783,-0.017745381381,-0.073659673660,2020-10-28,-0.920000000000,-0.280000000000,-0.009025659569,0.074936061381
2020-07-28,0.100133585621,0.055882158244,0.018237801990,2020-08-05,-0.015923577444,0.003771496452,-0.037896731407,2020-08-26,0.083260358794,0.018811926236,-0.073188062530,2020-10-29,-0.900000000000,-0.200000000000,-0.011353865919,0.072560040879
2020-07-29,0.131286256702,0.066196320802,0.027995255042,2020-08-06,0.024174069416,0.011635252920,-0.026809015421,2020-08-27,0.109075122946,0.027801687716,-0.073309608541,2020-10-30,-0.920000000000,-0.240000000000,-0.009017865289,0.067783701447
2020-07-30,0.077646150147,0.067668982349,0.052858167902,2020-08-07,0.066747617818,0.022763892045,-0.023678545802,2020-08-28,0.163211412448,0.003936950902,-0.063860320497,2020-11-02,-0.950000000000,-0.270000000000,-0.010059361622,0.069433768896
2020-07-31,0.105721466087,0.067370468746,0.029202279202,2020-08-10,0.074536714032,0.033655965885,-0.017568850902,2020-08-31,0.200270177220,0.003065171032,-0.064577397911,2020-11-03,-0.970000000000,-0.240000000000,-0.008817618252,0.076883780332
2020-08-03,0.103648496164,0.058435603073,0.026109660574,2020-08-11,0.096827425372,0.031629967209,-0.015191075243,2020-09-01,0.198019950510,0.004019830033,-0.057678613814,2020-11-04,-1.000000000000,-0.270000000000,-0.010951724684,0.076371091748
2020-08-04,0.086974168672,0.015029302846,-0.060944405676,2020-08-12,0.120984648161,0.035142896931,-0.038148406606,2020-09-02,0.190518527927,-0.001689343285,-0.080949057920,2020-11-05,-1.020000000000,-0.260000000000,-0.004467226555,0.075428279212
2020-08-05,0.062942606178,0.007028652194,-0.061158550658,2020-08-13,0.139123200621,0.049732819309,-0.057235171936,2020-09-03,0.186649236312,0.000317355003,-0.076390491576,2020-11-06,-1.050000000000,-0.270000000000,-0.005814148045,0.099796334012
2020-08-06,0.028441428670,-0.001589802203,-0.059064061790,2020-08-14,0.150615295301,0.066212902665,-0.077237619264,2020-09-04,0.170479190389,0.001914458587,-0.088141753748,2020-11-09,-1.050000000000,-0.300000000000,-0.009921875390,0.100910470410
2020-08-07,0.024371968736,-0.007586824888,-0.056055363322,2020-08-17,0.181661030609,0.071199990537,-0.059054209919,2020-09-07,0.179111048131,0.015198656137,-0.110957324106,2020-11-10,-1.080000000000,-0.310000000000,-0.007637236961,0.115129903209
2020-08-10,0.033809187208,-0.016647111579,-0.027989821883,2020-08-18,0.208607969996,0.062862026052,-0.060837381448,2020-09-08,0.190311555876,0.001932338937,-0.101549849641,2020-11-11,-1.040000000000,-0.280000000000,-0.009278857811,0.104087331810
2020-08-11,0.026051374551,-0.011422363465,0.044587565024,2020-08-19,0.218833052485,0.059869810376,0.005945008670,2020-09-09,0.192474187193,0.000749453755,-0.042605895467,2020-11-12,-1.020000000000,-0.240000000000,-0.004479189732,0.080813214740
2020-08-12,-0.005551446800,-0.001269017281,-0.000737463127,2020-08-20,0.193161777059,0.071719274419,0.009095378564,2020-09-10,0.167245994241,0.001272246287,-0.044493608653,2020-11-13,-0.990000000000,-0.210000000000,-0.009384573456,0.012436548223
2020-08-13,0.099557583307,0.021018804824,-0.012795750845,2020-08-21,0.298215279506,0.091588644188,-0.010622887494,2020-09-11,0.309618144941,0.005435841598,-0.057218734911,2020-11-16,-0.980000000000,-0.210000000000,-0.006987778906,0.032340208811
2020-08-14,0.096998595046,0.006476865486,-0.012218963832,2020-08-24,0.327869094572,0.074837262970,-0.000977517107,2020-09-14,0.319102346759,-0.009198155017,-0.050097751711,2020-11-17,-0.960000000000,-0.170000000000,-0.008774212365,0.047131147541
2020-08-17,0.067223877921,0.011464528107,-0.033079485959,2020-08-25,0.307076329236,0.072360576958,-0.024750118991,2020-09-15,0.292693876683,-0.016051471440,-0.081151832461,2020-11-18,-0.940000000000,-0.120000000000,-0.007107940906,0.051974522293
2020-08-18,0.061661263246,0.017759450595,-0.036755987669,2020-08-26,0.302625947653,0.078325702528,-0.033198956604,2020-09-16,0.282647007484,-0.009062371616,-0.086554422575,2020-11-19,-0.970000000000,-0.130000000000,-0.008866960564,0.069349531764
2020-08-19,0.059545998974,0.012176868270,0.009102091021,2020-08-27,0.267022894988,0.085385305734,0.002952029520,2020-09-17,0.247590014308,-0.009224579753,-0.054612546125,2020-11-20,-1.010000000000,-0.140000000000,-0.009322378368,0.033143705169
2020-08-20,-0.050301838979,-0.002703226488,-0.001711910002,2020-08-28,0.157335620035,0.085434919186,-0.005380288579,2020-09-18,0.232912663556,-0.007758244014,-0.058204940083,2020-11-23,-0.990000000000,-0.110000000000,-0.013652767140,0.005410723069
2020-08-21,-0.055055085672,0.011920917687,0.023750618506,2020-08-31,0.174129473555,0.078842568599,0.010638297872,2020-09-21,0.243741943890,-0.023416495149,-0.066798614547,2020-11-24,-0.990000000000,-0.090000000000,-0.012367730720,-0.004380627890
2020-08-24,-0.010214510393,0.034639331467,0.021166625646,2020-09-01,0.205224022405,0.089214661181,-0.020920502092,2020-09-22,0.249248137264,-0.007519457103,-0.083189761260,2020-11-25,-1.000000000000,-0.080000000000,-0.015840414258,-0.034975017844
2020-08-25,0.022207050568,0.034793994325,0.017971442639,2020-09-02,0.210356128881,0.056789294327,-0.020187099951,2020-09-23,0.261382982984,-0.008460802713,-0.084933530281,2020-11-26,-1.020000000000,-0.120000000000,-0.012874448600,-0.031919961887
2020-08-26,0.050930834171,0.030860529655,-0.004144319844,2020-09-03,0.177026079875,0.049413554820,-0.044368600683,2020-09-24,0.256087500761,-0.011238056555,-0.094100438810,2020-11-27,-1.010000000000,-0.090000000000,-0.014218324032,-0.034950071327
2020-08-27,0.056497208391,0.024290731491,-0.004899559040,2020-09-04,0.134622762371,0.041334857282,-0.044096031357,2020-09-25,0.243041298325,-0.013454982440,-0.104360607545,2020-11-30,-1.030000000000,-0.080000000000,-0.013301302549,-0.015812170580
2020-08-28,0.051200595104,0.021267421563,-0.014258095698,2020-09-07,0.116235543204,0.032244005776,-0.052199130014,2020-09-28,0.236809470163,-0.013394921774,-0.120347994200,2020-12-01,-0.990000000000,-0.020000000000,-0.017574359926,-0.025379506641
2020-08-31,0.010319923357,0.005119207923,-0.021450952037,2020-09-08,0.103305849803,0.034347837814,-0.043624969872,2020-09-29,0.220191261731,-0.003754768556,-0.108218847915,2020-12-02,-1.030000000000,-0.030000000000,-0.015329800658,-0.018333333333
2020-09-01,-0.045120345989,0.004368082684,-0.017896009674,2020-09-09,0.063267623910,0.045689453859,-0.036275695284,2020-09-30,0.189425610204,0.002840005453,-0.098186215236,2020-12-03,-1.080000000000,-0.060000000000,-0.019228097514,-0.008796956728
2020-09-02,-0.048462593841,0.013699831218,0.004895960832,2020-09-10,0.053663985729,0.056365517586,-0.030110159119,2020-10-09,0.185262409979,0.009397607309,-0.081517747858,2020-12-04,-1.080000000000,-0.030000000000,-0.019253920430,-0.045138888889
2020-09-03,-0.043449222064,0.018625696377,0.008862629247,2020-09-11,0.055309768504,0.062419480993,-0.010585918267,2020-10-12,0.164835276649,0.022998760316,-0.079763663220,2020-12-07,-1.070000000000,-0.020000000000,-0.016027752637,-0.068917987595
2020-09-04,-0.021834073359,0.019599564563,0.002206423143,2020-09-14,0.065885838144,0.060521529950,-0.016425594508,2020-10-13,0.180381151453,0.024620091472,-0.069624908066,2020-12-08,-1.020000000000,0.060000000000,-0.016027840443,-0.071493832800
2020-09-07,-0.008512091994,0.013038425871,0.009359605911,2020-09-15,0.058139570094,0.065572814968,-0.032019704433,2020-10-14,0.180381151453,0.028119112561,-0.064532019704,2020-12-09,-0.980000000000,0.060000000000,-0.014431233889,-0.065762244194
2020-09-08,0.019250973778,0.004247943995,0.003939916277,2020-09-16,0.056220563548,0.062265061726,-0.027825658705,2020-10-15,0.180381151453,0.027846398850,-0.077567101699,2020-12-10,-0.980000000000,0.040000000000,-0.018988935677,-0.043968963085
2020-09-09,0.022831063594,-0.008409135685,-0.006820950061,2020-09-17,0.083736561057,0.048813358893,-0.032399512789,2020-10-16,0.187602085102,0.025361961778,-0.087941534714,2020-12-11,-0.990000000000,0.000000000000,-0.015570670101,0.019804462271
2020-09-10,0.006988124265,-0.017186017456,-0.007564665691,2020-09-18,-0.033534559320,0.022665514399,-0.035139092240,2020-10-19,0.180180303153,0.018535516120,-0.086871644705,2020-12-14,-1.000000000000,-0.020000000000,-0.011531139124,0.010360138135
2020-09-11,-0.022321441347,-0.015918886167,-0.000733855186,2020-09-21,-0.050050077883,0.036923196376,-0.032778864971,2020-10-20,0.137889780102,0.021619068684,-0.086594911937,2020-12-15,-1.010000000000,-0.050000000000,-0.014165605316,-0.000244618395
2020-09-14,-0.027472543196,-0.011865096666,-0.029282576867,2020-09-22,-0.035750786375,0.040995172103,-0.030746705710,2020-10-21,0.116279146156,0.028466366151,-0.077110785749,2020-12-16,-0.980000000000,-0.040000000000,-0.015214033976,-0.010414143860
2020-09-15,-0.034340678995,-0.015006340934,-0.023792003924,2020-09-23,-0.039289397158,0.028066454637,-0.025018395879,2020-10-22,0.149162341072,0.025586883409,-0.068187392691,2020-12-17,-0.970000000000,0.000000000000,-0.014518603358,-0.029585798817
2020-09-16,-0.036057712945,-0.018576221467,-0.038508707383,2020-09-24,-0.014049885289,0.016947138319,-0.030414520481,2020-10-23,0.137819306728,0.026504371215,-0.062055432916,2020-12-18,-0.990000000000,0.020000000000,-0.014788131576,-0.021307158248
2020-09-17,-0.017349073184,-0.014639895178,-0.040570445045,2020-09-25,0.000000000000,0.010425206648,-0.029505778215,2020-10-26,0.141015404926,0.028437620170,-0.046471600688,2020-12-21,-0.990000000000,0.000000000000,-0.020046042837,-0.006849315068
2020-09-18,-0.005268706983,-0.018821593271,-0.039902080783,2020-09-28,0.000000000000,0.005421107457,-0.028641370869,2020-10-27,0.143318626913,0.037769812042,-0.059975520196,2020-12-22,-0.970000000000,0.020000000000,-0.023071915212,-0.003177707162
2020-09-21,-0.005296613287,-0.018418387616,-0.002513826043,2020-09-29,-0.030959770072,-0.012388483175,-0.001005530417,2020-10-28,0.132690076860,0.038208460193,-0.039215686275,2020-12-23,-0.970000000000,0.030000000000,-0.022086873152,0.005424063116
2020-09-22,0.001778094937,-0.013905737098,0.001256281407,2020-09-30,-0.058489337394,-0.020316663646,-0.016834170854,2020-10-29,0.121417278010,0.039223563103,-0.034170854271,2020-12-24,-0.940000000000,0.080000000000,-0.021482175342,-0.019438976378
2020-09-23,0.003562524381,-0.005657774976,0.010714285714,2020-10-09,-0.058489337394,-0.019078283474,-0.003571428571,2020-10-30,0.134971887572,0.041369788161,-0.021938775510,2020-12-25,-0.940000000000,0.070000000000,-0.016492470482,-0.033013057403
2020-09-24,-0.010593226573,0.006293762283,0.029984623270,2020-10-12,-0.063502709170,-0.007328142837,0.003075345976,2020-11-02,0.133495235636,0.057234928569,-0.006919528447,2020-12-28,-0.920000000000,0.110000000000,-0.011198720808,-0.055258033106
2020-09-25,-0.042372906293,0.011094824876,0.022947475778,2020-10-13,-0.089015837541,-0.004593647944,0.004589495156,2020-11-03,0.092667266094,0.062083820564,-0.017848036716,2020-12-29,-0.910000000000,0.080000000000,-0.007828459926,-0.044049647116
2020-09-28,-0.035498778546,0.006116438748,-0.009576612903,2020-10-14,-0.074906409549,-0.011408622637,0.000504032258,2020-11-04,0.119489163226,0.054890492923,-0.033014112903,2020-12-30,-0.920000000000,0.110000000000,-0.009125613393,-0.049478535047
2020-09-29,-0.019524328200,0.006428777031,-0.009284818068,2020-10-15,-0.033251681981,-0.018306615788,-0.008531994981,2020-11-05,0.152273781306,0.062622233783,-0.029611041405,2020-12-31,-0.940000000000,0.140000000000,-0.005033792270,-0.047253538019
2020-09-30,-0.012424572491,0.004034704250,0.002523977789,2020-10-16,-0.022831063594,-0.028430887316,0.010095911156,2020-11-06,0.172850037135,0.077374497898,-0.016405855628,2021-01-04,-0.980000000000,0.100000000000,-0.003394053396,-0.036606060606
2020-10-09,-0.007137762989,-0.004101244974,-0.016173177407,2020-10-19,-0.027952497061,-0.029476018312,-0.001244090570,2020-11-09,0.180314085924,0.099375946222,-0.023886538940,2021-01-05,-0.940000000000,0.130000000000,-0.001759134658,-0.020231926968
2020-10-12,0.023967566352,-0.005537816312,-0.014456630110,2020-10-20,-0.046359916644,-0.029134565248,-0.039381854437,2020-11-10,0.201124712460,0.102932893668,-0.020189431705,2021-01-06,-0.940000000000,0.080000000000,-0.013735700821,-0.012546125461
2020-10-13,0.020242927397,-0.001339496943,0.010687022901,2020-10-21,-0.048076950593,-0.025439571666,-0.011704834606,2020-11-11,0.217391463469,0.103745119083,-0.010432569975,2021-01-07,-0.940000000000,0.040000000000,-0.017158683310,-0.014767413241
2020-10-14,0.001810283496,-0.002266607433,0.006838905775,2020-10-22,-0.049793984543,-0.024674855899,-0.021023302938,2020-11-12,0.223253922232,0.098082170408,-0.014690982776,2021-01-08,-0.960000000000,0.020000000000,-0.011497901328,-0.026561731431
2020-10-15,-0.003594538458,0.003091146791,-0.004783484391,2020-10-23,-0.048076950593,-0.017162813312,-0.021399798590,2020-11-13,0.230906032346,0.104741915014,-0.060926485398,2021-01-11,-0.960000000000,0.030000000000,-0.014272566589,-0.028269419862
2020-10-16,-0.005391807687,0.007515595375,-0.001770359130,2020-10-26,-0.039902868322,-0.005083296937,-0.012392513910,2020-11-16,0.204614863311,0.110655425135,-0.046788062721,2021-01-12,-0.950000000000,0.050000000000,-0.020561906777,-0.031982421875
2020-10-19,-0.001800505222,0.012168541310,0.003540718260,2020-10-27,-0.026343534916,-0.001424336788,-0.016944865959,2020-11-17,0.228179167168,0.112936233209,-0.038189175518,2021-01-13,-0.950000000000,0.060000000000,-0.017647971112,-0.029116711524
2020-10-20,-0.012626270218,0.017952698972,0.000503524673,2020-10-28,-0.033545217482,0.003968602856,-0.027945619335,2020-11-18,0.218068697574,0.120752422773,-0.044310171198,2021-01-14,-0.930000000000,0.050000000000,-0.023352371427,-0.032794909447
2020-10-21,-0.010842073751,0.017864267912,-0.015597484277,2020-10-29,-0.026671424058,0.007873101151,-0.030943396226,2020-11-19,0.218068697574,0.117318526942,-0.046037735849,2021-01-15,-0.910000000000,0.060000000000,-0.022638134557,-0.032682926829
2020-10-22,-0.014430023106,0.011093835772,-0.011889704022,2020-10-30,-0.026718932858,0.012549973583,-0.027826966861,2020-11-20,0.215843506782,0.117631883963,-0.053630154313,2021-01-18,-0.910000000000,0.080000000000,-0.022039937333,-0.028864970646
2020-10-23,-0.012649086043,0.004189600472,-0.008360780339,2020-11-02,-0.035310755244,0.013928818168,-0.024322270079,2020-11-23,0.116469225221,0.112027245026,-0.039016974918,2021-01-19,-0.890000000000,0.100000000000,-0.019020913865,-0.025615763547
2020-10-26,-0.023448787547,0.001018834584,-0.007056451613,2020-11-03,-0.044138444055,0.018767881332,-0.049395161290,2020-11-24,0.122305225473,0.105048443753,-0.044858870968,2021-01-20,-0.900000000000,0.070000000000,-0.012315409387,-0.034330554193
2020-10-27,-0.005480456388,-0.003952915305,-0.001006542526,2020-11-04,-0.033723839619,0.018763990058,-0.062657272270,2020-11-25,0.128524135243,0.095905760769,-0.040513336688,2021-01-21,-0.910000000000,0.060000000000,-0.007636685413,-0.025993133889
2020-10-28,-0.009134093980,0.000913044113,0.009711219014,2020-11-05,-0.037273717474,0.023019169369,-0.050089445438,2020-11-26,0.097087444099,0.059151041917,-0.026066956300,2021-01-22,-0.920000000000,0.020000000000,-0.009928326222,-0.002760351317
2020-10-29,-0.009150810853,0.002946215515,0.024577572965,2020-11-06,-0.039048656401,0.021311514756,-0.048643113159,2020-11-27,0.064909562621,0.051330459964,-0.025345622120,2021-01-25,-0.910000000000,0.030000000000,-0.010506317187,-0.001273885350
2020-10-30,-0.009150810853,0.006105542856,0.025549310169,2020-11-09,-0.033904374200,0.013739170663,-0.065917220235,2020-11-30,0.026545333425,0.047906039722,-0.030148185999,2021-01-26,-0.860000000000,0.060000000000,-0.015122952260,0.004122648802
2020-11-02,0.007388257227,0.009261958308,-0.021827411168,2020-11-10,0.005530976850,0.016921105397,-0.076142131980,2020-12-01,0.022497201911,0.044888713924,-0.041370558376,2021-01-27,-0.820000000000,0.090000000000,-0.017651931941,0.000509164969
2020-11-03,0.001836885768,0.010277663808,-0.021662468514,2020-11-11,0.003680532254,0.022977524478,-0.068010075567,2020-12-02,0.024417746317,0.046042960505,-0.051133501259,2021-01-28,-0.840000000000,0.080000000000,-0.017761691140,0.007655014034
2020-11-04,0.005530976850,0.012872313943,-0.021766641357,2020-11-12,-0.012671984475,0.029568924235,-0.056188306758,2020-12-03,0.014886499744,0.056900292074,-0.047582890407,2021-01-29,-0.820000000000,0.120000000000,-0.018574101934,-0.001258811682
2020-11-05,0.022164771681,0.018739612177,-0.028735632184,2020-11-13,-0.005391807687,0.036269455678,-0.062468765617,2020-12-04,0.024056269465,0.063556615514,-0.055972013993,2021-02-01,-0.860000000000,0.120000000000,-0.021562038854,-0.002264720684
2020-11-06,0.036941286136,0.021037436928,-0.027154957648,2020-11-16,0.008986346146,0.039328184018,-0.068759342302,2020-12-07,0.035029520053,0.071655016446,-0.049576482312,2021-02-02,-0.870000000000,0.070000000000,-0.028547615156,0.007554772098
2020-11-09,0.033003320501,0.015227705630,0.008562532434,2020-11-17,0.014404041774,0.038155595632,-0.015308770109,2020-12-08,0.031112756901,0.068909601645,-0.025687597302,2021-02-03,-0.820000000000,0.120000000000,-0.019498539038,-0.005979073244
2020-11-10,0.038503873918,0.008762974238,-0.005921730175,2020-11-18,0.021645034659,0.033325987171,-0.022142121524,2020-12-09,0.029069785047,0.073072973543,-0.035530381050,2021-02-04,-0.770000000000,0.170000000000,-0.016575410874,-0.028478641019
2020-11-11,0.038503873918,-0.006404395977,-0.003363518758,2020-11-19,0.023491159795,0.025299107737,-0.030789133247,2020-12-10,0.027203498491,0.062265061726,-0.047865459250,2021-02-05,-0.780000000000,0.180000000000,-0.020710698357,-0.019454269833
2020-11-12,0.003614024584,-0.010440348028,-0.011319783895,2020-11-20,0.001803752888,0.022290392245,-0.036789297659,2020-12-11,0.033494624423,0.053789992012,-0.046050939028,2021-02-08,-0.780000000000,0.180000000000,-0.017659470721,-0.020237794080
2020-11-13,-0.010687573143,-0.010797279006,-0.013828425096,2020-11-23,0.003614024584,0.020437075471,-0.041741357234,2020-12-14,-0.068745846605,0.038261051830,-0.041741357234,2021-02-09,-0.830000000000,0.120000000000,-0.015036059429,-0.018915510719
2020-11-16,-0.014199511418,-0.009337313015,-0.029585798817,2020-11-24,0.001803752888,0.016097586422,-0.039361975817,2020-12-15,-0.073406780896,0.052114454313,-0.037303833290,2021-02-10,-0.830000000000,0.120000000000,-0.017952357406,-0.020161290323
2020-11-17,-0.010593226573,-0.001497733031,-0.035224035224,2020-11-25,0.023748644348,0.013581811562,-0.020461020461,2020-12-16,-0.045965296768,0.059321179271,-0.055944055944,2021-02-18,-0.810000000000,0.120000000000,-0.015755594033,-0.017965587045
2020-11-18,-0.007062151049,0.012387784798,-0.035046728972,2020-11-26,0.027402281940,0.019782622457,-0.013759086189,2020-12-17,-0.039289397158,0.056658498312,-0.057892004154,2021-02-19,-0.830000000000,0.080000000000,-0.017187657954,-0.027735753908
2020-11-19,0.012603536552,0.006933184997,-0.033047098621,2020-11-27,0.029282594731,0.018083667644,-0.004944054124,2020-12-18,-0.012293649627,0.048330727798,-0.046578194119,2021-02-22,-0.820000000000,0.090000000000,-0.015497838489,-0.033501259446
2020-11-20,0.019805557439,0.000600832995,-0.050636198390,2020-11-30,0.036603243413,0.016790242854,0.007011165931,2020-12-21,0.000000000000,0.041700826594,-0.038171903402,2021-02-23,-0.840000000000,0.050000000000,-0.013337010298,-0.028564206269
2020-11-23,0.023406567883,0.000200538727,-0.034994697773,2020-12-01,0.049870736283,0.015266964244,0.018027571580,2020-12-22,0.003531075524,0.039928541464,-0.016702014846,2021-02-24,-0.860000000000,0.040000000000,-0.015746651740,-0.022092432707
2020-11-24,0.014275525979,-0.001499979600,-0.006711409396,2020-12-02,0.044085258441,0.016077929521,0.026040268456,2020-12-23,-0.022359833941,0.022319746546,-0.011006711409,2021-02-25,-0.850000000000,0.060000000000,-0.017869001942,-0.054632426989
2020-11-25,0.005334284812,-0.007560582149,0.003228410008,2020-12-03,0.042404155853,0.011149248297,0.034167339252,2020-12-24,-0.055147089543,0.013408998007,-0.018025289212,2021-02-26,-0.860000000000,0.060000000000,-0.018375872148,-0.065425264217
2020-11-26,0.000000000000,-0.022452544302,0.009687836383,2020-12-04,0.038788350442,-0.007698435273,0.031754574812,2020-12-25,-0.060160461319,-0.005885853412,-0.038751345533,2021-03-01,-0.870000000000,0.040000000000,-0.022210270018,-0.051530612245
2020-11-27,0.010593226573,-0.029122902250,0.022428884026,2020-12-07,0.057258993510,-0.018812323407,0.059901531729,2020-12-28,-0.043449222064,-0.012620690441,-0.031728665208,2021-03-02,-0.870000000000,-0.010000000000,-0.023993890355,-0.045419553503
2020-11-30,0.007037301805,-0.039498208345,0.042582417582,2020-12-08,0.049504980751,-0.033783320439,0.058241758242,2020-12-29,-0.038629514405,-0.021947429068,-0.023626373626,2021-03-03,-0.910000000000,-0.090000000000,-0.020893512505,-0.076844783715
2020-12-01,-0.012315278158,-0.037956418420,0.026486486486,2020-12-09,0.029336284890,-0.032433077065,0.037027027027,2020-12-30,-0.044262878370,-0.021493030146,-0.049189189189,2021-03-04,-0.930000000000,-0.090000000000,-0.017137939476,-0.074955684984
2020-12-02,-0.024761245585,-0.039594488287,0.004558862966,2020-12-10,0.011001106834,-0.041228299105,0.037007240547,2020-12-31,-0.035001770506,-0.030949306250,-0.070260123357,2021-03-05,-0.890000000000,-0.070000000000,-0.015997427730,-0.065540710865
2020-12-03,-0.019559044310,-0.025622347424,-0.002132196162,2020-12-11,-0.003614024584,-0.050909125620,0.038646055437,2021-01-04,-0.031612241899,-0.044448288621,-0.061034115139,2021-03-08,-0.900000000000,-0.040000000000,-0.020036274373,-0.054728877680
2020-12-04,-0.027952497061,-0.019997658006,0.001070090958,2020-12-14,-0.008906310953,-0.058245872071,0.049491706795,2021-01-05,-0.027952497061,-0.050059271776,-0.066613162119,2021-03-09,-0.940000000000,-0.070000000000,-0.011874138359,-0.061734566358
2020-12-07,-0.029699528127,-0.012942097889,-0.016073781291,2020-12-15,-0.014199511418,-0.060593201483,0.035836627141,2021-01-06,-0.046359916644,-0.053163072669,-0.065349143610,2021-03-10,-0.920000000000,-0.100000000000,-0.011204248624,-0.061403508772
2020-12-08,-0.010687573143,-0.018738023280,-0.004212743549,2020-12-16,-0.019420915384,-0.058810983695,0.023959978936,2021-01-07,-0.046359916644,-0.052186314999,-0.062927856767,2021-03-11,-0.940000000000,-0.170000000000,-0.015710730918,-0.022885060427
2020-12-09,0.012694965962,-0.016699481147,0.014148424987,2020-12-17,-0.014124302098,-0.051162558354,0.038441003737,2021-01-08,-0.041208814794,-0.051162558354,-0.051521623065,2021-03-12,-0.970000000000,-0.190000000000,-0.014378428202,-0.026539551662
2020-12-10,0.012694965962,-0.016762464149,0.021367521368,2020-12-18,0.005401515665,-0.056972694103,-0.003739316239,2021-01-11,-0.041208814794,-0.052498017190,-0.045673076923,2021-03-15,-0.960000000000,-0.180000000000,-0.015013013898,-0.034340304673
2020-12-11,0.000000000000,-0.019669435674,0.036344200962,2020-12-21,0.001800505222,-0.066692462430,0.007215392838,2021-01-12,-0.034698146367,-0.052459624389,-0.045430251203,2021-03-16,-0.960000000000,-0.130000000000,-0.012807792365,-0.038817480720
2020-12-14,-0.009002526109,-0.029078570933,0.028387787895,2020-12-22,-0.009002526109,-0.079313066622,0.018478843064,2021-01-13,-0.033368477560,-0.065824707278,-0.043920728441,2021-03-17,-0.970000000000,-0.140000000000,-0.009588807371,-0.038065843621
2020-12-15,-0.016204546996,-0.031614226657,0.010576414595,2020-12-23,-0.024982170463,-0.087198814096,0.003701745108,2021-01-14,-0.035310755244,-0.071129574273,-0.044949762031,2021-03-18,-0.980000000000,-0.170000000000,-0.006928070971,-0.028858541613
2020-12-16,-0.034025808277,-0.031312572072,0.011845222427,2020-12-24,-0.040896183556,-0.092119724604,-0.001842590155,2021-01-15,-0.040896183556,-0.066870235751,-0.060542247960,2021-03-19,-0.990000000000,-0.160000000000,-0.005192452163,-0.016338174274
2020-12-17,-0.035816640292,-0.024187182796,0.002615062762,2020-12-25,-0.042674278494,-0.086117981035,-0.021705020921,2021-01-18,-0.040969030382,-0.057915042028,-0.063546025105,2021-03-22,-1.000000000000,-0.180000000000,-0.006297483829,-0.006515506906
2020-12-18,-0.037742653812,-0.017918193468,-0.000773594636,2020-12-28,-0.054731670628,-0.083966030887,-0.021918514698,2021-01-19,-0.054731670628,-0.055612096240,-0.079164517793,2021-03-23,-1.000000000000,-0.160000000000,-0.007389614633,-0.001301066875
2020-12-21,-0.027252923482,-0.004247377734,0.003125000000,2020-12-29,-0.058057739888,-0.083407384120,-0.013020833333,2021-01-20,-0.054731670628,-0.051948666008,-0.071093750000,2021-03-24,-1.000000000000,-0.140000000000,-0.008214600640,0.007270838743
2020-12-22,-0.012811135195,-0.003943850092,0.003924646782,2020-12-30,-0.051020438084,-0.089432933112,-0.002354788069,2021-01-21,-0.042598534255,-0.057432323160,-0.061224489796,2021-03-25,-1.000000000000,-0.150000000000,-0.006867523429,0.018641810919
2020-12-23,0.014831303196,-0.008766031977,0.005983350676,2020-12-31,-0.031835887181,-0.093222466093,-0.008584807492,2021-01-22,-0.028399022837,-0.062006591363,-0.068418314256,2021-03-26,-1.010000000000,-0.150000000000,-0.005150777370,0.028002154012
2020-12-24,0.009286781381,-0.018016766731,0.016431924883,2021-01-04,-0.033783803807,-0.081971095542,-0.007042253521,2021-01-25,-0.035498778546,-0.069624511801,-0.066249347939,2021-03-29,-1.010000000000,-0.140000000000,-0.005789771201,0.030661646046
2020-12-25,0.014942108668,-0.024581738980,0.012387096774,2021-01-05,-0.050663900922,-0.079681389891,-0.020387096774,2021-01-26,-0.030335492705,-0.084588177587,-0.081806451613,2021-03-30,-1.030000000000,-0.160000000000,-0.006832036438,0.035752688172
2020-12-28,0.007471054334,-0.022639934482,0.020508826584,2021-01-06,-0.057652025188,-0.067319783374,-0.019470404984,2021-01-27,-0.005530976850,-0.083580005448,-0.091121495327,2021-03-31,-1.030000000000,-0.120000000000,-0.007300971051,0.063395810364
