Date,PeerFlow60,OwnFlow60,PriorPrice60,FlowWindowPrice60,PreFlowPrice60,SurgeThreshold,Rally,Event,Forward20,ExitDate20,Forward60,ExitDate60,rate_us_real_10y_level,rate_us_real_10y_change_20d,currency_usdcnh_return_20d,price_return_20d
2015-04-17,0.058479817153,0.736865374696,-0.027213647441,-0.032441200324,0.007352941176,0.485235479856,False,False,0.024655244463,2015-05-19,-0.036773923945,2015-07-15,0.050000000000,-0.180000000000,-0.005596754108,0.013542107490
2015-04-20,0.058479817153,0.768375004714,-0.040111199365,-0.027213647441,0.000406338887,0.485235479856,False,False,-0.003322259136,2015-05-20,-0.045265780731,2015-07-16,-0.020000000000,-0.210000000000,-0.003498894028,0.026762956669
2015-04-21,0.043859862865,0.801405839642,-0.065446045968,-0.040111199365,0.021915584416,0.485235479856,False,False,0.002915451895,2015-05-21,-0.042482299042,2015-07-17,0.010000000000,-0.160000000000,-0.001114763401,0.010530749789
2015-04-22,0.116959634306,0.859415597394,-0.061867704280,-0.065446045968,0.048611111111,0.485235479856,False,False,0.005016722408,2015-05-22,-0.043478260870,2015-07-20,0.060000000000,-0.110000000000,-0.001226499480,0.011749895090
2015-04-23,0.146199542883,0.859415597394,-0.087786259542,-0.061867704280,0.057178116002,0.485235479856,False,False,0.007521938989,2015-05-25,-0.066861679900,2015-07-21,0.120000000000,0.010000000000,-0.002508715290,0.003779924402
2015-04-24,0.222553029441,0.883818094167,-0.073387408266,-0.087786259542,0.079522043675,0.485235479856,False,False,0.020683832841,2015-05-26,-0.062473617560,2015-07-22,0.070000000000,-0.050000000000,-0.003465179175,-0.002079866889
2015-04-27,0.222553029441,0.889395211256,-0.088607594937,-0.073387408266,0.068951279934,0.485235479856,False,False,0.002086811352,2015-05-27,-0.080550918197,2015-07-23,0.040000000000,-0.170000000000,-0.003214947859,-0.012468827930
2015-04-28,0.341247978477,0.940549437630,-0.080873898045,-0.088607594937,0.073723228995,0.485235479856,False,False,-0.006237006237,2015-05-28,-0.088981288981,2015-07-24,0.030000000000,-0.160000000000,0.000967546152,0.007563025210
2015-04-29,0.326411109847,0.994266564380,-0.068752414059,-0.080873898045,0.088898163606,0.485235479856,False,False,-0.008302200083,2015-05-29,-0.091324200913,2015-07-27,0.110000000000,-0.120000000000,-0.000603229088,0.019019442096
2015-04-30,0.311574241218,0.994237480724,-0.072748267898,-0.068752414059,0.102171136654,0.485235479856,False,False,0.000839983200,2015-06-01,-0.075598488030,2015-07-28,0.140000000000,-0.040000000000,-0.000684856454,0.016026992830
2015-05-04,0.311574241218,1.004427681207,-0.077369439072,-0.072748267898,0.120310478655,0.485235479856,False,False,-0.002930096275,2015-06-02,-0.082461280871,2015-07-29,0.110000000000,0.040000000000,0.000677795079,-0.005006257822
2015-05-05,0.356084847106,1.019903572753,-0.063335955940,-0.077369439072,0.116148531952,0.485235479856,False,False,-0.003351487222,2015-06-03,-0.079597821533,2015-07-30,0.240000000000,0.130000000000,0.001842055812,-0.004598662207
2015-05-06,0.356084847106,1.025184326071,-0.078499613302,-0.063335955940,0.118838028169,0.485235479856,False,False,-0.008823529412,2015-06-04,-0.084453781513,2015-07-31,0.250000000000,0.230000000000,0.001718789843,-0.009970918155
2015-05-07,0.356084847106,1.025315401591,-0.088871715611,-0.078499613302,0.143236074271,0.485235479856,False,False,0.001695633743,2015-06-05,-0.077151335312,2015-08-03,0.340000000000,0.300000000000,0.000337081008,-0.020764119601
2015-05-08,0.356084847106,1.035911602210,-0.074609375000,-0.088871715611,0.146147032772,0.485235479856,False,False,0.000000000000,2015-06-08,-0.085232067511,2015-08-04,0.300000000000,0.220000000000,0.000977980141,-0.006708595388
2015-05-11,0.356084847106,1.036100475449,-0.077251552795,-0.074609375000,0.110629067245,0.485235479856,False,False,-0.002948609941,2015-06-09,-0.082561078349,2015-08-05,0.280000000000,0.150000000000,-0.001792748613,-0.002936241611
2015-05-12,0.356084847106,1.036291345910,-0.073322932917,-0.077251552795,0.134302069573,0.485235479856,False,False,-0.006294586655,2015-06-10,-0.086445656735,2015-08-06,0.400000000000,0.260000000000,-0.000829004712,-0.007518796992
2015-05-13,0.356084847106,1.025716944421,-0.047923322684,-0.073322932917,0.113330438558,0.485235479856,False,False,-0.015767634855,2015-06-11,-0.095435684647,2015-08-07,0.400000000000,0.260000000000,-0.002687394785,0.004212299916
2015-05-14,0.356084847106,1.025853637794,-0.037390612570,-0.047923322684,0.092019188836,0.485235479856,False,False,-0.021469859620,2015-06-12,-0.095788604459,2015-08-10,0.410000000000,0.310000000000,-0.002338751266,0.021959459459
2015-05-15,0.356084847106,1.015223030148,-0.031549520767,-0.037390612570,0.101665205960,0.485235479856,False,False,-0.019389438944,2015-06-15,-0.089521452145,2015-08-11,0.360000000000,0.290000000000,0.000724187124,0.016345347863
2015-05-18,0.341247978477,0.983506542685,-0.010891488503,-0.031549520767,0.072376873662,0.485235479856,False,False,-0.031402936378,2015-06-16,-0.070962479608,2015-08-12,0.310000000000,0.260000000000,0.002254210283,0.023799582463
2015-05-19,0.557494526681,0.942341148206,-0.025240384615,-0.010891488503,0.059401709402,0.485235479856,False,False,-0.013750000000,2015-06-17,-0.020833333333,2015-08-13,0.370000000000,0.390000000000,0.001832270563,0.006619776583
2015-05-20,0.540072822723,0.888278758025,-0.036829463571,-0.025240384615,0.062127659574,0.485235479856,False,False,-0.017857142857,2015-06-18,-0.048172757475,2015-08-14,0.420000000000,0.410000000000,0.002123884093,0.002917882451
2015-05-21,0.522651118764,0.841017928523,-0.032556270096,-0.036829463571,0.072103004292,0.485235479856,False,False,-0.012895174709,2015-06-19,-0.045341098170,2015-08-17,0.380000000000,0.320000000000,0.001303041452,-0.001659062630
2015-05-22,0.505229414805,0.822109325772,-0.022303325223,-0.032556270096,0.059174116645,0.494589389583,False,False,-0.021567814185,2015-06-23,-0.043965159685,2015-08-18,0.350000000000,0.230000000000,0.000362402478,0.008786610879
2015-05-25,0.487807710846,0.760270828552,-0.016639610390,-0.022303325223,0.045358202628,0.509584840795,False,False,-0.026468155500,2015-06-24,-0.049214226634,2015-08-19,0.340000000000,0.270000000000,0.001688939506,0.010004168404
2015-05-26,0.487807710846,0.652753268268,-0.022312373225,-0.016639610390,0.043625582380,0.509584840795,False,False,-0.018325697626,2015-06-25,-0.026239067055,2015-08-20,0.340000000000,0.300000000000,0.000932816250,0.014309764310
2015-05-27,0.487807710846,0.685680481859,-0.036619718310,-0.022312373225,0.043165467626,0.509584840795,False,False,-0.013389121339,2015-06-26,0.002092050209,2015-08-21,0.320000000000,0.290000000000,-0.001326878538,-0.001668056714
2015-05-28,0.487807710846,0.735242321781,-0.030806647750,-0.036619718310,0.048965808358,0.509584840795,False,False,-0.014650481373,2015-06-29,0.000837170364,2015-08-24,0.340000000000,0.230000000000,-0.000030622886,-0.008295313148
2015-05-29,0.487807710846,0.673257058745,-0.031720211468,-0.030806647750,0.048448788780,0.509584840795,False,False,-0.012589173311,2015-06-30,0.006714225766,2015-08-25,0.330000000000,0.190000000000,0.000424095733,-0.011623080116
2015-06-01,0.487807710846,0.612567301802,-0.026133115557,-0.031720211468,0.068201563858,0.509584840795,False,False,-0.016372795970,2015-07-01,-0.013853904282,2015-08-26,0.320000000000,0.210000000000,-0.000976942388,0.000000000000
2015-06-02,0.487807710846,0.599673777465,-0.024600246002,-0.026133115557,0.024686192469,0.509584840795,False,False,-0.020176544767,2015-07-02,-0.024379991593,2015-08-27,0.390000000000,0.150000000000,-0.000924969590,-0.000839983200
2015-06-03,0.487807710846,0.593304026504,-0.007953118460,-0.024600246002,0.023070469799,0.509584840795,False,False,-0.012293344638,2015-07-03,-0.013565069945,2015-08-28,0.440000000000,0.190000000000,-0.000961837448,-0.005455308435
